region,lat,lng,nodos,golden
Region9,19.074693,-98.295534,1,62
Region7,19.076415,-98.211489,1,25
Region7,19.076465,-96.161417,1,100
Region4,19.076723,-98.290163,2,12
Region7,19.07809,-98.1909,1,25
Region7,19.0795394,-98.3278761,1,25
Region7,19.07969,-98.24394,1,25
Region5,19.08083,-104.28826,1,62
Region7,19.080867,-104.28811,1,62
Region8,19.081053,-98.229663,1,100
Region9,19.081296,-98.151548,1,62
Region9,19.082173,-98.783004,1,62
Region7,19.0835,-96.1018,1,100
Region7,19.086946,-96.119075,2,100
Region5,19.087041,-102.347148,1,37
Region4,19.087481,-96.154411,2,12
Region3,19.08998,-99.21646,1,100
Region7,19.0902472,-98.2087583,1,25
Region7,19.09133,-98.27,1,25
Region9,19.09435,-98.8456831,1,62
Region6,19.094604,-96.104634,1,12
Region7,19.096017,-96.132323,2,100
Region7,19.0963056,-98.1857778,1,25
Region7,19.096639,-98.306333,1,100
Region6,19.097406,-104.322458,1,12
Region5,19.09894,-96.15247,2,62
Region7,19.101617,-98.158044,1,25
Region9,19.1025,-104.308306,2,31
Region7,19.1038333,-104.3476111,1,100
Region5,19.105319,-96.099866,1,62
Region7,19.105339,-98.201231,1,25
Region4,19.10595,-98.2769833,2,12
Region7,19.1061806,-104.3124083,1,100
Region5,19.1092255,-104.4130747,1,62
Region9,19.109791,-98.353033,1,50
Region7,19.11079,-96.10667,1,25
Region9,19.112651,-99.415998,2,62
Region7,19.114566,-98.24445,2,25
Region9,19.115452,-98.246564,1,62
Region7,19.117632,-98.284404,1,25
Region5,19.1176389,-104.3304167,2,100
Region7,19.1183611,-98.1692222,1,25
Region4,19.119148,-104.353679,2,12
Region7,19.1202222,-98.3634722,1,25
Region9,19.1204625,-98.2578547,1,62
Region7,19.120961,-102.343439,1,25
Region9,19.1212372,-99.1726186,1,62
Region4,19.124516,-104.379098,2,12
Region7,19.125523,-96.175991,1,100
Region5,19.12568,-104.354769,1,62
Region7,19.130232,-96.121814,1,100
Region4,19.133757,-98.25057,2,18.5
Region7,19.1372611,-96.1060333,1,12
Region8,19.139042,-96.103295,1,100
Region9,19.1393778,-96.102525,1,50
Region5,19.140422,-104.45599,1,62
Region3,19.142,-96.1221,3,41.3333333333
Region7,19.142567,-96.145883,1,25
Region5,19.14542,-96.11199,1,100
Region9,19.146913,-99.642243,1,12
Region9,19.1479639,-104.5599583,1,50
Region6,19.14947,-100.05787,1,75
Region7,19.15,-96.1056,1,100
Region7,19.150914,-96.118916,2,100
Region9,19.15107,-100.09662,1,87
Region7,19.151481,-100.096559,1,0
Region5,19.151546,-104.337795,1,100
Region7,19.1516,-96.1777,1,100
Region5,19.153034,-99.15907,2,62
Region4,19.15346,-98.221152,2,12
Region6,19.154981,-103.762791,1,12
Region4,19.1554528,-96.114575,2,12
Region7,19.15569,-96.09859,1,100
Region7,19.159028,-97.91917,1,25
Region9,19.159263,-99.48659,1,62
Region7,19.1611,-96.202797,1,62
Region9,19.1614731,-100.1231494,1,87
Region9,19.162232,-100.12265,2,37.5
Region5,19.163,-96.1393611,1,100
Region7,19.163019,-98.404861,1,25
Region9,19.1636,-96.1232,3,95.6666666667
Region9,19.164032,-99.455589,1,87
Region6,19.164565,-98.380629,1,62
Region7,19.1646,-96.1684,2,81
Region5,19.1654333,-96.1548889,1,100
Region6,19.167168,-99.572687,1,12
Region7,19.1678706,-98.3180389,1,25
Region9,19.16885,-99.4748278,2,56
Region7,19.16946,-96.23459,1,100
Region7,19.169546,-98.229933,1,25
Region6,19.170702,-96.118724,1,12
Region7,19.170761,-98.412028,1,25
Region9,19.172841,-99.467692,1,87
Region5,19.173075,-96.186916,1,75
Region8,19.173766,-96.138436,1,100
Vacio,19.174982,-104.552814,1,62
Region8,19.177504,-90.904518,1,100
Region7,19.178694,-98.188111,1,25
Region8,19.1801111,-98.7915556,1,100
Region9,19.1808306,-103.6913831,1,50
Region9,19.181504,-99.468132,1,62
Region4,19.182693,-96.163868,2,6
Region7,19.183005,-96.139348,1,100
Region8,19.185562,-99.418604,1,100
Region5,19.186106,-96.126289,1,75
Region9,19.190128,-99.022048,1,62
Region6,19.190177,-96.146393,1,12
Region8,19.1903889,-99.0216028,2,100
Region8,19.1906111,-96.1282694,2,49.5
Region9,19.191195,-99.087433,1,87
Region4,19.1915556,-100.09875,2,12
Region4,19.193143,-100.124314,2,12
Region9,19.1936,-96.1529,1,87
Region6,19.193602,-99.594913,1,12
Region9,19.1950278,-99.1407778,1,62
Region5,19.19608,-96.13545,1,100
Region2,19.20081,-96.13875,1,12
Region9,19.2010556,-100.1414722,1,87
Region6,19.202479,-100.148419,1,75
Region8,19.204354,-96.196009,1,12
Region9,19.205059,-99.554681,2,93.5
Region7,19.2053306,-96.1826,1,100
Region7,19.2061,-96.1508,1,62
Region5,19.207137,-103.812798,1,62
Region6,19.207728,-96.1445,1,12
Region9,19.2082139,-98.4202722,6,87
Region9,19.2100667,-98.8696222,1,87
Region9,19.21035,-98.38408,1,62
Region4,19.210954,-104.678711,1,12
Region8,19.2110556,-99.1553278,1,100
Region4,19.21213,-96.21874,2,12
Region9,19.2132667,-98.36105,1,62
Region5,19.213481,-98.241213,1,62
Region8,19.213554,-98.994387,1,100
Region7,19.2136,-96.1288694,1,100
Region3,19.2141,-96.1708,2,12
Region6,19.214318,-97.742642,2,12
Region5,19.21638,-104.62608,1,100
Region5,19.216587,-103.737115,1,62
Region8,19.219111,-100.154028,1,100
Region9,19.220731,-99.208718,1,50
Region7,19.2215,-99.12331,1,25
Region5,19.221542,-96.183572,1,75
Region7,19.224948,-97.754606,1,25
Region5,19.227373,-104.706097,1,62
Region9,19.227913,-104.700318,1,62
Region9,19.2280056,-99.5574056,1,62
Region5,19.22917,-104.68062,2,100
Region5,19.229513,-99.142402,1,62
Region9,19.2299,-99.59138,1,87
Region6,19.23142,-100.13139,1,75
Region6,19.232055,-99.171789,1,12
Region8,19.2324944,-97.7594417,1,100
Region6,19.234406,-99.189834,1,12
Region8,19.23451,-99.470007,1,100
Region6,19.234597,-99.596733,1,62
Region6,19.23467,-99.51318,1,12
Region9,19.234701,-99.158465,1,62
Region9,19.2369639,-99.6244389,3,70.6666666667
Vacio,19.2370806,-103.6850889,2,56
Region5,19.238468,-103.717668,1,62
Region5,19.238905,-104.581193,2,62
Region9,19.240752,-99.116098,1,62
Region4,19.241033,-99.643118,2,18.5
Region9,19.241064,-98.998801,1,62
Region9,19.241528,-99.76717,2,6
Region7,19.24154,-98.40626,1,25
Region5,19.24193,-103.72691,1,62
Region7,19.2422278,-99.5516472,1,25
Region9,19.242738,-99.630796,1,75
Region8,19.243234,-99.2395,1,100
Region6,19.244864,-99.613625,1,12
Region9,19.245048,-103.729044,3,25
Region9,19.24513,-99.08858,1,62
Region6,19.246075,-99.622514,1,12
Region9,19.248241,-99.474627,1,50
Region5,19.24856,-99.663832,1,100
Region6,19.249529,-99.613567,2,12
Region5,19.2496139,-103.7069333,1,62
Region9,19.25055,-99.63892,1,87
Region9,19.25057,-99.59072,1,87
Region4,19.251028,-99.575492,3,16.3333333333
Region4,19.25116,-99.06567,2,18.5
Region6,19.2517556,-99.1712083,1,12
Region9,19.252079,-99.602992,1,62
Region4,19.252101,-99.101116,2,12
Region5,19.2521861,-103.721047,1,62
Region6,19.252566,-99.025413,1,12
Region8,19.2538889,-99.1053333,1,100
Region6,19.254257,-99.630375,2,37
Region9,19.254433,-103.725753,2,37.5
Region9,19.2547692,-99.6128878,1,87
Region9,19.254828,-99.572022,1,87
Region9,19.255742,-99.1217,2,43.5
Region6,19.2559722,-98.8849944,3,12
Region6,19.256197,-99.705475,1,75
Region4,19.256832,-99.627547,3,37
Region9,19.2575,-99.551201,1,87
Region9,19.258283,-99.620317,1,12
Region5,19.258475,-99.5835944,1,62
Region5,19.2585556,-99.6727778,1,100
Region2,19.258955,-99.112297,1,0
Region5,19.258994,-103.687939,1,62
Region9,19.259181,-99.164597,3,54
Region6,19.2593,-99.640188,1,12
Region6,19.260222,-103.730222,1,12
Region3,19.2607,-103.73,2,12
Region9,19.261596,-99.625514,1,87
Region9,19.26188,-99.173867,1,62
Region6,19.262799,-98.912428,1,12
Region9,19.263153,-99.614814,2,93.5
Region9,19.2632778,-99.6461111,1,62
Region5,19.263523,-99.572164,1,75
Region9,19.263637,-99.668181,1,62
Region7,19.2637972,-99.1057306,1,25
Region9,19.26512,-98.85567,1,62
Vacio,19.265362,-103.739833,1,100
Region6,19.2656667,-98.9086667,1,12
Region9,19.265991,-99.681786,1,87
Region7,19.2664722,-99.1734722,1,100
Region5,19.266962,-99.208358,1,100
Region5,19.2676361,-98.1996778,1,100
Region9,19.267766,-99.209141,2,87
Region7,19.2680278,-99.11825,1,25
Region6,19.268694,-99.706861,1,12
Region4,19.269641,-103.718941,2,12
Region8,19.269746,-99.233145,1,100
Region4,19.269888,-99.659187,3,37
Region9,19.269942,-98.833189,2,81
Region9,19.2699469,-99.6367069,2,81
Region6,19.2701389,-98.9531111,1,12
Region9,19.270146,-99.129101,2,62
Region9,19.270711,-99.162164,1,62
Region5,19.270722,-99.211167,1,62
Region9,19.271756,-99.622481,1,87
Region6,19.2718,-98.88811,1,12
Region9,19.271944,-100.138055,1,87
Region9,19.272111,-99.646844,1,87
Region9,19.272601,-99.186598,1,50
Region9,19.2727131,-99.6643544,1,87
Region9,19.273411,-99.680334,2,81
Region6,19.274573,-99.668854,1,12
Region6,19.274636,-99.124422,1,12
Region5,19.27522,-99.55532,1,100
Region9,19.276898,-99.613096,1,87
Region7,19.277038,-98.432011,1,12
Region9,19.2772333,-99.6758194,1,87
Region9,19.277917,-99.644306,2,49.5
Region6,19.2781128,-99.591423,1,75
Region9,19.278222,-99.169492,1,62
Region9,19.2787056,-98.9491528,3,62.3333333333
Region7,19.27871,-96.28551,1,100
Region9,19.2788194,-99.5732194,1,87
Region9,19.278825,-99.2102861,1,62
Region9,19.2790667,-99.7244056,1,87
Region9,19.2792083,-99.6662917,1,62
Region9,19.279883,-98.440876,1,87
Region6,19.280264,-103.577367,1,12
Region9,19.280597,-98.931604,1,62
Region7,19.2806667,-99.1202778,1,25
Region5,19.2809,-98.8968,1,62
Region9,19.2809325,-98.8810981,1,62
Region9,19.2809861,-98.9040389,1,87
Region8,19.28166,-99.769231,1,100
Region9,19.282195,-99.630434,1,87
Region9,19.282277,-99.594552,2,56
Region9,19.282291,-99.495292,1,62
Region7,19.282345,-99.133659,1,100
Region9,19.2823981,-99.1755586,1,62
Region9,19.2824,-98.942075,2,37
Region5,19.2825444,-103.5824167,1,100
Region4,19.282569,-99.106222,2,18.5
Region9,19.282598,-99.641877,1,87
Region9,19.282889,-99.145361,2,68.5
Region3,19.283243,-103.732923,2,6
Region6,19.283416,-99.503945,1,12
Region9,19.283759,-99.438899,2,87
Region9,19.2842861,-99.5303444,1,87
Region6,19.284586,-99.135323,1,12
Region9,19.284792,-99.175958,1,50
Region5,19.284859,-103.658059,1,62
Region9,19.284876,-99.516451,1,87
Region9,19.2852425,-99.4826244,1,87
Region9,19.285308,-99.545544,3,95.6666666667
Region9,19.2855639,-99.1623833,1,50
Region9,19.285661,-99.233063,1,50
Region9,19.28573,-98.43947,1,62
Region8,19.285972,-99.638722,2,68.5
Region4,19.286171,-99.518807,2,6
Region9,19.28626,-99.61175,1,87
Region7,19.286283,-99.218783,1,25
Region6,19.286455,-98.425622,1,12
Region9,19.286613,-99.657184,2,62
Region4,19.286652,-99.612628,3,41.3333333333
Region7,19.286917,-98.453583,1,25
Region4,19.28763,-99.58125,2,12
Region9,19.287999,-99.04989,1,87
Region9,19.288387,-99.734339,1,87
Region6,19.288608,-98.433696,1,62
Region9,19.288785,-99.630718,1,25
Region7,19.288865,-98.423278,1,25
Region5,19.288907,-99.698147,1,12
Region9,19.2891167,-99.0052917,2,43.5
Region9,19.2891556,-99.6508167,1,87
Region9,19.289391,-99.5537194,2,62
Region9,19.2897389,-99.6440194,1,62
Region9,19.2901306,-99.6562,1,87
Region9,19.290556,-99.460361,1,62
Region9,19.2905731,-99.0026467,1,50
Region9,19.2907153,-99.7346086,1,87
Region9,19.2908,-99.6941,1,87
Region5,19.291069,-99.576089,1,100
Region9,19.2913739,-99.1662625,1,62
Region9,19.291388,-99.161392,1,62
Region9,19.291411,-99.627497,2,93.5
Region6,19.2915,-99.585577,1,12
Region9,19.291625,-99.635708,2,87
Region9,19.291806,-99.227019,1,0
Region9,19.292026,-99.433672,1,87
Region9,19.292306,-99.058278,1,62
Region4,19.292417,-99.649139,2,12
Region9,19.292432,-99.654367,1,87
Region7,19.2925278,-99.1391389,2,25
Region9,19.29261,-99.641947,1,12
Region9,19.292694,-99.722528,1,0
Region7,19.2931056,-98.9303278,1,100
Region9,19.29324,-99.07035,1,87
Region9,19.2934611,-99.1146333,1,62
Region6,19.293727,-99.235113,1,12
Region9,19.29395,-99.105444,2,81
Region9,19.2940775,-99.5582553,1,87
Region6,19.294278,-99.669833,1,12
Region9,19.294386,-99.659436,2,93.5
Region7,19.29453,-99.214629,1,100
Region9,19.29461,-99.63396,1,62
Region9,19.294716,-99.593857,1,87
Region9,19.294832,-98.943023,1,12
Region9,19.294846,-99.169649,3,62
Region9,19.295498,-99.156109,1,62
Region4,19.295556,-99.349222,3,20.6666666667
Region9,19.2956944,-99.1245139,2,62
Region6,19.296225,-99.185755,1,75
Region9,19.296234,-98.399939,1,62
Region6,19.29656,-98.885614,2,12
Region9,19.2966986,-99.62842,1,87
Region9,19.296701,-99.605425,1,87
Region7,19.296726,-99.021691,1,25
Region8,19.296805,-99.185968,1,100
Region9,19.29782,-99.64313,1,12
Region9,19.2979175,-99.6525461,1,87
Region7,19.298379,-99.648909,1,100
Region6,19.298615,-99.531687,1,12
Region9,19.298639,-99.711014,3,95.6666666667
Region5,19.298872,-98.882125,1,62
Region5,19.2990833,-98.8582222,1,100
Region6,19.2992,-98.9488,1,12
Region9,19.299278,-99.134669,2,81
Region7,19.299672,-99.053667,1,25
Region9,19.2998056,-98.4589417,1,87
Region6,19.299829,-99.175056,2,62
Region9,19.300014,-99.376163,1,62
Region9,19.3001875,-98.7689078,1,62
Region9,19.300272,-99.162046,3,33
Region9,19.3003139,-98.8839667,1,87
Region9,19.300322,-98.948672,2,43.5
Region6,19.3003972,-99.6107167,2,12
Region5,19.300536,-98.891517,1,62
Region9,19.3014,-99.0186,3,70.6666666667
Region9,19.3019278,-99.1129583,2,37
Region5,19.30203,-99.18831,1,50
Region8,19.302318,-99.12549,3,79
Region9,19.302319,-99.198536,3,79
Region9,19.302844,-99.177028,3,62.3333333333
Region9,19.302867,-99.152872,1,50
Region4,19.3029667,-99.14945,14,13.8571428571
Region9,19.303059,-99.064151,3,58
Region9,19.30322,-99.05653,1,100
Region9,19.303371,-99.200616,1,62
Region7,19.30375,-99.616069,3,87.3333333333
Region9,19.304142,-99.190058,1,50
Region9,19.30475,-99.2102306,1,62
Region5,19.3049139,-99.2398889,1,50
Region5,19.30499,-99.16624,2,62
Region9,19.3050139,-99.1277778,1,62
Region6,19.305444,-99.576028,1,12
Region9,19.30575,-99.1666389,1,12
Region8,19.305944,-99.210731,1,100
Region9,19.306054,-99.142261,3,37.3333333333
Region9,19.306067,-99.190165,1,87
Region9,19.306381,-98.849499,1,0
Region6,19.306912,-99.556477,2,12
Region9,19.307528,-99.608806,1,62
Region9,19.307729,-99.160414,6,53.6666666667
Region5,19.3079139,-99.1591528,1,100
Region9,19.30822,-99.134644,1,62
Region9,19.308868,-98.201051,1,87
Region9,19.309108,-99.132611,4,90.5
Region7,19.309167,-99.624028,1,25
Region5,19.309266,-103.606546,1,100
Region1,19.3096111,-98.8877167,1,62
Region9,19.31015,-99.201272,2,37.5
Region9,19.31025,-98.9196694,2,74.5
Region6,19.310296,-99.635598,1,12
Region9,19.31037,-99.05081,1,62
Region9,19.310473,-99.185269,1,62
Region9,19.310669,-102.290357,2,100
Region6,19.310843,-99.039837,1,87
Region4,19.310844,-98.944271,2,18.5
Region9,19.3110806,-99.1104,1,25
Region9,19.3111467,-99.2222144,2,37.5
Region7,19.311525,-99.1153028,1,25
Region9,19.3115667,-98.8499194,1,87
Region7,19.31159,-97.924564,1,100
Region8,19.311654,-99.080744,1,100
Region9,19.311738,-98.951192,1,50
Region9,19.3117778,-98.8256139,1,50
Region9,19.312278,-98.902472,1,25
Region7,19.3123056,-98.923675,1,25
Region9,19.312478,-99.227723,2,43.5
Region9,19.3126633,-99.0694992,1,62
Region9,19.312832,-99.637182,1,50
Region9,19.312889,-99.150361,4,71.75
Region9,19.3136575,-99.5721442,1,87
Region9,19.314283,-99.562646,1,62
Region9,19.314361,-98.962972,1,62
Region7,19.314833,-99.203056,1,25
Region9,19.315692,-98.935834,1,62
Region9,19.315731,-99.125236,2,37.5
Region6,19.3158333,-99.5934444,1,12
Region5,19.3160167,-98.2172667,1,100
Region9,19.31619,-99.330924,2,31
Region9,19.316326,-99.211967,2,81
Region7,19.316484,-97.940176,1,25
Region8,19.3165,-98.949175,2,100
Region9,19.3167839,-98.8826517,1,62
Region9,19.316866,-99.265563,2,37.5
Region9,19.3171,-99.06223,1,62
Region9,19.317472,-99.249194,2,43.5
Region7,19.317652,-98.247352,1,100
Region9,19.3176833,-99.0965194,1,62
Region7,19.317841,-99.166488,1,12
Region5,19.317872,-99.137003,1,62
Region9,19.31845,-99.2211139,1,62
Region9,19.318783,-99.201614,1,62
Region5,19.31948,-98.19345,1,100
Region9,19.3197611,-99.1117167,1,62
Region9,19.320167,-99.252917,1,62
Region9,19.3210861,-99.0585361,1,25
Region8,19.321504,-99.172172,1,100
Region7,19.3216389,-99.0468056,1,25
Region7,19.3218119,-98.7271481,2,25
Region7,19.32187,-97.92609,2,25
Region9,19.321972,-99.161639,1,87
Region9,19.322,-99.2287778,1,62
Region9,19.322064,-99.269419,1,87
Region7,19.322306,-98.224899,1,100
Region5,19.322545,-99.19492,1,37
Region9,19.3231417,-99.5421028,1,87
Region9,19.32359,-99.13551,1,62
Region5,19.324143,-98.307666,1,100
Region9,19.324144,-99.136331,2,43.5
Region9,19.3243333,-99.3814167,2,25
Region9,19.324669,-99.124417,2,81
Region9,19.324953,-99.214304,1,62
Region9,19.3252417,-99.2478667,1,62
Region6,19.325412,-99.222834,1,12
Region9,19.3259,-98.895222,1,0
Region9,19.3260642,-99.1002328,2,62
Region9,19.3260778,-99.1553083,1,62
Region9,19.326159,-99.075427,1,62
Region4,19.326712,-99.201226,2,18.5
Region7,19.3268611,-99.0359167,1,25
Region5,19.3269917,-98.2135361,1,100
Region9,19.32757,-99.181136,1,87
Region9,19.3277153,-99.5770547,1,87
Region7,19.327949,-99.259386,1,100
Region7,19.328211,-99.290378,1,100
Region9,19.32826,-99.46937,1,87
Region9,19.328522,-99.142643,1,50
Region7,19.328539,-99.137542,1,100
Region5,19.329472,-98.167705,1,100
Region5,19.329575,-99.57268,1,62
Region9,19.32987,-99.12804,1,87
Region9,19.3301,-99.213246,2,81
Region9,19.33013,-99.122181,3,87.3333333333
Region7,19.330884,-90.721185,1,100
Region9,19.330924,-99.140932,3,37.3333333333
Region4,19.331083,-98.34917,2,12
Region6,19.331112,-99.043494,2,12
Region5,19.331815,-98.954299,1,62
Region9,19.331944,-99.105056,1,87
Region9,19.3323,-99.66527,1,87
Region9,19.33241,-99.057732,1,62
Region9,19.333,-99.19962,1,62
Region6,19.333179,-98.864431,2,37
Region7,19.3334472,-98.5934583,1,25
Region4,19.3336,-99.189883,3,33
Region9,19.3339833,-99.1462972,2,68.5
Region9,19.3342222,-99.0825556,2,74.5
Region9,19.33445,-99.1598831,1,62
Region4,19.3345,-99.6331111,1,12
Region9,19.334733,-98.985236,1,62
Region9,19.3348044,-99.1729736,1,50
Region9,19.3348439,-99.311166,1,62
Region9,19.335117,-99.029914,3,12
Region5,19.335406,-98.696463,1,100
Region8,19.335887,-99.176652,2,100
Region5,19.3361139,-99.1991444,1,62
Region6,19.336285,-99.209285,1,12
Region8,19.336389,-99.13675,1,100
Region9,19.337039,-99.230133,2,43.5
Region6,19.337155,-99.554069,3,16.3333333333
Region9,19.337258,-99.019194,1,87
Region9,19.33757,-99.126619,1,50
Region9,19.337601,-99.100502,1,62
Region9,19.3379389,-99.0638167,1,62
Region5,19.338609,-99.118958,1,62
Region9,19.3393028,-99.2404472,1,62
Region7,19.339307,-99.239947,1,100
Region7,19.339398,-99.74324,1,25
Region9,19.339707,-99.205138,1,62
Region9,19.339747,-99.18812,1,62
Region9,19.340157,-99.133355,1,62
Region9,19.340472,-99.284333,1,87
Region7,19.3409167,-97.9154667,1,25
Region9,19.341023,-99.583187,1,87
Region6,19.34142,-99.60582,1,75
Region9,19.3414336,-99.1908217,1,62
Region5,19.341446,-99.181981,1,62
Region9,19.341811,-99.002197,1,87
Region8,19.342285,-99.258869,1,100
Region9,19.342422,-99.576655,2,56
Region9,19.3424889,-99.2260194,1,37
Region9,19.34285,-99.99606,1,50
Region5,19.343,-99.1471,1,62
Region6,19.343275,-99.061136,1,12
Region6,19.343456,-99.01352,1,62
Region9,19.343717,-99.307422,1,87
Region9,19.343742,-98.683703,1,62
Region9,19.3440511,-99.1557097,1,50
Region4,19.34425,-99.1335,3,16.3333333333
Region9,19.3444,-99.21255,1,50
Region7,19.3444444,-96.5312222,1,100
Region9,19.344938,-99.164492,1,50
Region9,19.3449506,-99.20209,1,62
Region7,19.3450278,-98.8619444,1,25
Region6,19.345617,-99.049559,1,12
Region9,19.3457083,-99.1727778,2,68.5
Region9,19.345964,-99.078297,1,62
Region8,19.346395,-99.18103,2,100
Region9,19.346467,-99.180242,1,62
Region9,19.3467,-99.2362694,1,62
Region8,19.346793,-100.066275,1,100
Region9,19.34719,-99.04563,1,100
Region8,19.347219,-99.348857,1,100
Region7,19.3475278,-99.1251083,1,25
Region9,19.347698,-99.183407,2,49.5
Region9,19.3477592,-99.1277583,1,62
Region9,19.347883,-99.2918764,1,87
Region9,19.3482206,-98.9960228,1,50
Region9,19.3482667,-99.0611361,3,24.6666666667
Region9,19.348282,-99.23157,3,33.3333333333
Region9,19.348456,-99.574487,1,62
Region9,19.348665,-99.269571,1,62
Region9,19.3491,-99.0593,1,62
Region7,19.349368,-99.118987,2,25
Region9,19.3495,-99.362,2,37
Region9,19.349614,-99.071236,2,62
Region9,19.349716,-99.190348,2,81
Region8,19.349828,-99.072911,1,100
Region8,19.350001,-99.302923,1,100
Region6,19.35013,-99.135611,1,12
Region9,19.350603,-98.986897,1,62
Region4,19.350645,-99.162581,2,18.5
Region9,19.350714,-99.037357,1,62
Region4,19.350767,-99.162843,2,6
Region9,19.35082,-99.09476,1,62
Region4,19.350826,-98.618118,2,18.5
Region9,19.351036,-99.27942,1,87
Region7,19.351207,-99.155774,1,100
Region9,19.351289,-99.200436,2,81
Region6,19.352192,-99.217391,1,100
Region9,19.352486,-99.166822,3,62
Region6,19.35302,-99.30856,2,37
Region9,19.3533333,-99.1286111,4,24.5
Region9,19.3537167,-99.1851528,1,50
Region8,19.353724,-99.176052,2,100
Region8,19.3541386,-99.1760811,1,100
Region6,19.354175,-98.9996111,1,12
Region7,19.354484,-99.270807,1,25
Region6,19.35471,-99.60075,1,12
